TCGA-CH-5761-01A	TCGA-CH-5761-11A	TCGA-CH-5768-01A	TCGA-CH-5768-11A	TCGA-CH-5769-11A	TCGA-CH-5769-01A	TCGA-EJ-7115-01A	TCGA-EJ-7115-11A	TCGA-EJ-7123-01A	TCGA-EJ-7123-11A	TCGA-EJ-7125-11A	TCGA-EJ-7125-01A	TCGA-EJ-7314-11A	TCGA-EJ-7314-01A	TCGA-EJ-7315-11A	TCGA-EJ-7315-01A	TCGA-EJ-7317-11A	TCGA-EJ-7317-01A	TCGA-EJ-7321-01A	TCGA-EJ-7321-11A	TCGA-EJ-7327-11A	TCGA-EJ-7327-01A	TCGA-EJ-7328-01A	TCGA-EJ-7328-11A	TCGA-EJ-7330-01A	TCGA-EJ-7330-11A	TCGA-EJ-7331-11A	TCGA-EJ-7331-01A	TCGA-EJ-7781-11A	TCGA-EJ-7781-01A	TCGA-EJ-7782-01A	TCGA-EJ-7782-11A	TCGA-EJ-7783-01A	TCGA-EJ-7783-11A	TCGA-EJ-7784-01A	TCGA-EJ-7784-11A	TCGA-EJ-7785-01A	TCGA-EJ-7785-11A	TCGA-EJ-7786-01A	TCGA-EJ-7786-11A	TCGA-EJ-7789-11A	TCGA-EJ-7789-01A	TCGA-EJ-7792-01A	TCGA-EJ-7792-11A	TCGA-EJ-7793-01A	TCGA-EJ-7793-11A	TCGA-EJ-7794-01A	TCGA-EJ-7794-11A	TCGA-EJ-7797-11A	TCGA-EJ-7797-01A	TCGA-EJ-A8FO-01A	TCGA-EJ-A8FO-11A	TCGA-G9-6333-11A	TCGA-G9-6333-01A	TCGA-G9-6342-01A	TCGA-G9-6342-11A	TCGA-G9-6348-01A	TCGA-G9-6348-11A	TCGA-G9-6351-11A	TCGA-G9-6351-01A	TCGA-G9-6356-01A	TCGA-G9-6356-11A	TCGA-G9-6362-11A	TCGA-G9-6362-01A	TCGA-G9-6363-01A	TCGA-G9-6363-11A	TCGA-G9-6365-11A	TCGA-G9-6365-01A	TCGA-G9-6384-11A	TCGA-G9-6384-01A	TCGA-G9-6496-01A	TCGA-G9-6496-11A	TCGA-G9-6499-01A	TCGA-G9-6499-11A	TCGA-HC-7211-11A	TCGA-HC-7211-01A	TCGA-HC-7737-11A	TCGA-HC-7737-01A	TCGA-HC-7738-01A	TCGA-HC-7738-11A	TCGA-HC-7740-01A	TCGA-HC-7740-11A	TCGA-HC-7742-11A	TCGA-HC-7742-01A	TCGA-HC-7745-01A	TCGA-HC-7745-11A	TCGA-HC-7747-01A	TCGA-HC-7747-11A	TCGA-HC-7752-01A	TCGA-HC-7752-11A	TCGA-HC-7819-11A	TCGA-HC-7819-01A	TCGA-HC-8258-01A	TCGA-HC-8258-11A	TCGA-HC-8259-01A	TCGA-HC-8259-11A	TCGA-HC-8260-01A	TCGA-HC-8260-11A	TCGA-HC-8262-11A	TCGA-HC-8262-01A	TCGA-J4-A83J-01A	TCGA-J4-A83J-11A
hsa-mir-301a	5.58182888348114	4.77694367619648	5.04138784833667	4.5922171980812	4.808729959876	4.89700451742711	5.55542950198188	5.06996607693065	5.30430846759268	5.54005396610022	5.42094866266697	5.72265144334027	5.081368857282	5.23789302801367	5.2504947178246	5.22117894542667	4.94132092239614	5.24462893494192	4.92267217320031	5.0709634990707	5.13316673285966	5.54996020466279	5.42800036361069	5.36380959597695	5.52508438686492	5.25688542776192	5.55312467518726	5.42139778750572	4.7861473795252	5.10961151026699	5.47056256448588	4.70363783712377	5.16878936012979	5.813738456932	5.2171860921565	5.0720978805571	5.43454887892722	5.00726331104416	5.20281355253235	5.08559920007393	5.23787692279463	4.72303492865588	5.70788981650396	5.51464992534371	5.14097022634262	5.41984129689302	4.90166287279909	4.58451738858056	4.82674753976676	5.20965951719607	4.98938242461657	4.99768554877607	5.24883437049114	5.32786810850997	4.91381646010888	5.3231401845468	4.80952145257765	5.13571042507119	5.37195940232821	5.053874060475	4.44626894257968	4.90526224703942	5.29222951209472	5.16914975820129	4.82058689856924	5.09156538420693	4.82254828767409	4.8828108486549	5.38270078751591	4.9453829499635	4.97229638927987	4.88093225038241	5.43954233146151	4.83275516237019	5.10073484063142	4.78527273015323	5.392780382388	5.14241969970943	5.25290827068493	5.31840178211018	5.33037137991748	5.50369212899652	4.8561875952484	5.30075537094307	5.53317099661373	5.4846675678872	5.45818048889322	5.62421568279604	5.48881349189904	5.28382605883682	5.57085086240457	5.19762026879631	5.3746239866217	5.07972628717218	5.1621037868994	5.40579422152245	5.18182512353298	5.46532945449145	4.97151691818654	5.12320366202333	4.77504132754748	5.42059906952872
hsa-mir-301b	4.51656636207051	3.54818585619889	4.01670792760196	3.54818585619889	3.54818585619889	3.54818585619889	4.38861344446475	3.54818585619889	3.90006106508728	4.01614817235713	3.88194919581391	3.54818585619889	3.54818585619889	4.101004063801	3.97158778710005	4.2226538662822	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	4.04930823564766	4.08380808040891	3.54818585619889	3.54818585619889	4.04778262523632	3.97227234619783	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.9291817546025	4.20898742022451	3.54818585619889	4.10596167926473	3.54818585619889	4.07198909612231	3.54818585619889	3.54818585619889	4.23877161371614	4.11856746351322	3.54818585619889	4.15529029503796	3.54818585619889	4.09545990611748	3.54818585619889	4.16609063014285	3.54818585619889	3.54818585619889	3.84404579331887	3.83982360319985	3.88237509337201	3.54818585619889	3.9916874436565	4.00654466636435	3.54818585619889	4.20410907392166	3.54818585619889	4.00263179797996	4.07726349930478	4.16096823305564	3.54818585619889	3.54818585619889	3.86487266516735	3.54818585619889	3.94608242160659	4.021582517044	3.54818585619889	4.33104874415314	4.00647124211497	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	4.01119702253812	4.18824534412819	3.54818585619889	3.93969417947176	3.97100618810368	4.42065297995289	3.99745593676217	4.29994765155306	4.0423083713122	3.54818585619889	4.18161078797087	3.54818585619889	4.01356631723431	4.38901660081722	4.06222567772056	4.2247469926897	3.94515319380289	4.12382842977209	3.54818585619889	3.54818585619889	3.54818585619889	4.03178347494295	4.10478077524967	3.54818585619889	4.08413767115739	3.54818585619889
hsa-mir-302a	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.91571454816993	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.93969417947176	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889
hsa-mir-302b	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.86240370783952	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889
hsa-mir-302c	3.54818585619889	3.92886496604392	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889
hsa-mir-302d	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.8343944840177	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889
hsa-mir-302e	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889
hsa-mir-302f	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889
hsa-mir-3064	3.54818585619889	3.54818585619889	4.01670792760196	3.95015819557336	3.54818585619889	3.98871159501816	3.54818585619889	4.33505516715003	3.90006106508728	4.12008429390322	3.54818585619889	3.96852465315777	4.2774437282605	3.86865258218855	3.97158778710005	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.54818585619889	3.90341888821946	3.92800902651522	3.54818585619889	3.8893019077733	3.54818585619889	4.14581420204374	3.54818585619889	3.54818585619889	4.35693352631349	3.54818585619889	3.54818585619889	3.54818585619889	3.9291817546025	4.01746670636377	3.54818585619889	3.87154998161695	3.96883790589215	3.91958201238627	3.54818585619889	4.30196090926347	3.54818585619889	3.87892006300394	3.54818585619889	3.54818585619889	3.54818585619889	3.9363199032716	3.54818585619889	3.54818585619889	3.54818585619889	3.94829499930531	3.84404579331887	4.12853409068914	3.88237509337201	3.54818585619889	3.9916874436565	3.54818585619889	4.02772776976285	3.92904647588237	3.96763273453551	4.00263179797996	3.54818585619889	3.54818585619889	4.06034762475157	4.01078595851866	3.86487266516735	4.2173665326646	4.10914139376144	4.021582517044	4.09389866248652	3.54818585619889	3.54818585619889	3.96991282681814	3.54818585619889	4.30711406644481	3.9972702136244	4.20023233214072	3.54818585619889	4.04650012466452	4.22223337967569	3.84769798369366	3.54818585619889	3.99745593676217	3.54818585619889	4.0423083713122	4.12270221244626	4.06674332840174	4.2233750879393	4.01356631723431	4.03818117404485	3.54818585619889	3.54818585619889	3.94515319380289	4.0192250657144	3.54818585619889	3.97064926748027	3.54818585619889	4.22896862094792	3.54818585619889	4.44007155997637	3.54818585619889	3.91977838738089
hsa-mir-3065	7.31580213121964	7.44431054492045	7.17413336436201	8.18356914944827	6.76751100349316	6.83962869598531	7.18960388546341	6.86727847348565	7.82209392131358	6.22804729580503	6.97088842563959	9.62803825301441	6.48872772246372	7.15388377963945	6.55445166851156	6.44148765494764	7.33377343196009	7.96249316839693	6.55047828285973	7.8823554281826	7.34815493806457	7.46426450750987	6.70670638066179	6.90172519632722	7.99689903554711	6.55772766045507	6.7222611226352	7.08373528405146	6.21321588891357	6.64401349861275	8.53873962194505	7.61323770176477	6.86505670941912	5.43312918207001	7.23940639362801	6.9808398734289	6.10042133130633	6.31780423490051	7.6243735979137	6.04744143631534	7.50042366761464	6.88084692513415	6.99199765253081	7.54271345199535	7.09771961240592	7.23038079282205	5.95602093114716	7.05112633699687	7.8914144911003	7.49754654954458	8.41675550095138	6.9366154174155	7.51452989214168	7.65211382165215	6.62082945095621	6.69223681378249	8.11130241976022	7.72715455173945	6.53037640980619	6.90499600329743	7.57012243219389	8.66705150245779	8.47198819974848	8.5607499560116	7.2037417742931	7.40227398689821	8.23949279248979	7.50810009152073	6.79605520934961	7.33485201446906	7.98906137498158	7.42117156271871	6.96564434305591	6.34215032760684	5.84427171635827	7.92019667692434	5.67523540484197	7.76952639754247	7.18074318593508	6.01384160294357	6.79728987460151	5.68974496951759	7.16659045269308	7.74442047487825	6.4499047706694	5.34737617530886	6.97064321003564	6.09511591596518	6.80482781371375	6.51384886322931	7.39375163044344	6.65305423735191	7.9767591677399	5.98606529115929	7.02852782558427	6.45121197620946	7.56525721935012	8.40976921808821	6.7378422685187	7.37184959708771	8.39461926810112	7.75683979442636
hsa-mir-3074	6.35598024771101	4.46771897570031	5.41229564042858	4.34458316776476	4.808729959876	4.51866129953422	5.62050959005761	4.50619118018081	5.4367958150682	4.41443476789702	4.53250696668961	5.69359853874662	4.62834902449219	5.02316820177064	4.64576485094576	5.00714608511683	5.01093885806409	5.9535626153125	5.08450242899964	4.45380396578132	4.77059297829546	5.16946164673066	5.05002638825118	4.44707930692797	4.97915784346625	4.04778262523632	4.84952980447725	5.74311541717665	4.18124135725044	5.10961151026699	5.70781971431051	4.55522629143725	4.86746629754286	4.46846355277579	5.69989818280702	4.45451688480547	4.90957360556631	4.56127835677025	5.09620031734532	4.2859607683812	4.6027181266736	7.18381057209839	4.62251520346582	4.42610795375839	5.18827951358006	4.70824368184006	5.03828493292117	4.70099619862623	5.00999199910848	4.79094638154814	5.51602104364026	4.2052159239897	4.31214408434661	4.98584186513781	4.75559591692303	4.65594109543813	4.88113345677875	4.60184333084629	4.60478062247112	4.95045994531442	5.40617898970588	4.45473081734332	4.50665526793915	5.16914975820129	4.56580112091902	4.48367916611235	4.439798512832	4.4270781762126	4.21473322420635	4.7414216056389	4.97229638927987	3.54818585619889	5.50971951927184	4.33872610701755	4.47254152606999	6.14143863469905	4.34348259801495	5.05891813339223	5.60827110570387	4.32421773672446	4.60616594528556	4.55075070527844	4.18103403875967	4.97180852730185	4.79142290284933	4.35548004979783	4.78683939344894	4.37147134093469	5.03209576633017	4.38901660081722	5.03218091130579	5.74400043770666	4.97884638621842	4.76370853024765	5.38407793601622	4.38438073322967	5.08550357955084	4.87514706732609	3.94297040402336	5.04908735416673	4.87519386855611	4.23868549639649
hsa-mir-30a	15.6561668745097	17.0533072657659	16.8890772967158	16.7202176812716	16.2934208868295	15.9655606845703	16.3422724968262	16.6781543010718	16.5770618893128	17.0662832111219	17.0452875167252	17.1305846889382	16.7710533194725	16.4556020048088	17.1050851532267	16.1417125605841	17.0321484774201	16.9304805360197	16.4919052894156	17.1752027643147	16.8079098123165	16.1043747266251	16.7421874461757	17.7743874601032	17.142807125066	17.3506970374459	17.2491329368107	17.3544376233233	17.3321486319042	16.5943412647059	16.2128998467934	16.840965032206	16.6685188881641	16.8834341211764	16.330276123959	16.5745508154181	16.8417773192754	17.0260452486912	16.9278400874583	17.0052344685928	17.3050233124698	15.6546235606377	17.0766613159871	17.2988871584264	16.5512554698598	17.1977941686171	16.8969347872445	16.8405971221436	17.5671165465408	17.0450936477812	17.1657404321232	17.2886333942291	16.0540469717277	17.0077542676498	16.1920458790282	16.7241176615164	16.9017456581059	17.3638217157408	16.4317017430097	16.3321859205561	16.6690021621484	16.5398789605263	17.606904388415	17.9156921559653	17.0017833314922	16.4955866713655	16.6759699173344	17.2267381226516	16.3960691258366	17.1538336586669	16.4965314808363	16.7815222808227	17.3289587252328	16.0616065313966	15.9653181913419	17.5207645401887	16.0582681493722	16.6147081767222	17.6502694407517	15.8801782178009	17.3662675164334	16.1288057705112	16.6666436090281	15.8142141633026	15.6574170013416	15.9686918249104	16.993704871713	16.1135764574362	17.2230278941726	16.6761928744549	17.1865239832356	16.8828099273612	16.6462650167715	16.2982428970667	16.979321709537	17.2733189782333	16.4620587245663	17.0803689554266	17.5548588361298	16.3502102869851	16.5282246848026	17.4004702719887
hsa-mir-30b	9.45086131699832	10.9834710415297	11.3323371359784	10.8881811229649	10.5736808369379	10.0806786657107	11.9233646183117	10.6740365484487	10.9930354877018	9.76181458811146	10.5764676780528	11.3340058507738	9.50270621484677	10.0958344834142	8.82131237352475	10.1592268570349	9.89398363043315	11.0493206353139	10.9163997676487	9.5080085332552	10.0520616232886	10.2527977717045	11.5293997969834	10.2887749058985	10.4090756229237	10.7606539257675	9.71557834766947	10.0283207903194	9.28799764938893	10.5747000442794	10.1614795615068	9.31616797395568	10.20500752135	9.48502566958073	10.4232469865507	9.07499619741115	9.39814231300791	9.35574456518689	10.2217519724949	9.35476109126953	9.180215233176	11.8934470795896	9.73138096242946	9.42170506140525	11.1435414328936	9.93199309726514	10.124309335131	9.70183680185729	9.65948353635279	10.9764337087138	10.5103271081549	10.0837438608621	10.6043296154615	11.5219378794608	10.428210217573	10.9900543910217	10.7925699515222	11.6193376814641	10.7699526772784	10.3027063531411	10.6127053619449	11.1300217117143	11.9508783467577	12.2719625630509	10.9758462631704	11.2843620735935	11.2912608752054	11.3114158458159	11.1574945200152	10.8776060962952	11.2334952122162	11.3212696657834	11.3501921692562	11.2021389340135	9.93990672668523	11.0684808126963	10.0726659619026	11.0167226736155	10.410410289737	10.1434019928445	10.8330247253064	9.85465435231397	10.949665991492	10.9301307225321	10.7821764902586	10.189874633267	10.3906263968713	10.230480639356	12.2918960555614	11.3003802992897	10.5187953198605	10.7870893612381	10.4779187882136	10.2942050298189	10.6097087357205	10.9336808188501	10.1205201538599	10.3600011085573	10.3112007695568	10.6327949923192	11.213180685089	11.0016290266379
hsa-mir-30c-1	8.80158201253702	9.96070532499955	10.2489583117822	9.8163900646488	9.21712304358905	9.28387115102222	9.9467759780277	9.79770866934164	9.83417217113618	9.90976693396608	9.79129087893477	10.1539999693462	9.63326687944435	9.7619893630984	9.22045192353026	9.66671944142024	9.56290469960921	10.2073223347669	9.38888102001409	9.12969920116059	9.6129630327032	9.59452554933904	9.76849668991886	10.0383303275982	9.84255058932551	9.90448527741563	9.63472395735312	9.54544751059126	9.60669941212402	9.48937794274538	9.64774890179882	9.15772881314303	9.78924775321193	9.45159132051922	9.30215624621746	9.1251821065235	9.54331462782075	9.4984607043653	9.57552263139165	9.35246215166902	9.26311903043978	9.40115783435126	9.85390487704178	9.31103295683976	9.85021382313995	9.36686426813571	9.88012472719625	9.36868807487006	9.32148827617791	9.87201878020403	10.1693742815763	10.4111841458781	9.78982344269195	10.5860376468104	9.51520325609088	10.1230921750124	9.21897389117057	10.5367633731519	9.95134083144085	9.69146667433258	9.00423142149406	9.6402935817354	9.70410559529036	9.79575336886148	9.51739955747504	9.85031172236849	9.9561206921819	9.72481154826506	10.285882789815	9.60797451415984	9.27549519036248	9.85602018932335	10.472330693398	9.67312504539033	9.4283772409888	10.2427699071696	9.37951325440269	9.92357838364114	10.2559889079342	9.41351170236582	10.3442131250672	9.41004827886391	9.97552758813499	9.35195257740846	9.59755951355555	9.7174369178073	9.44479995714718	9.51755158145629	10.573383321486	10.2309676986412	9.94883472004471	9.84853887778302	9.63492624217878	9.45137899365584	9.74676141299919	10.1128304484855	9.26452793742316	9.64512933692748	9.54130368983429	9.13330592602393	10.1100568835033	10.7832848672956
hsa-mir-30c-2	9.1555672710722	10.2891998644233	10.4650907994133	9.8807575079595	9.60866208751536	9.51824158083094	10.2254774302932	9.95894785506341	10.1191364808331	10.22473651501	10.080749930817	10.362362710311	10.090580923365	10.106493317938	9.80076108576682	9.82005635624346	9.96752187726315	10.6644364472894	9.72855767572925	9.55673418418379	9.98860309125706	9.77441611540735	10.0181271686407	10.4352529538468	10.2327993371443	10.1581294033999	10.1105149605675	10.0973526208056	10.1064673632754	9.74552632112938	9.88500194290229	9.71642313212445	10.116660576933	9.86743419406656	9.67708731349282	9.60878978148399	9.93821205525009	10.090038286539	9.91660575036241	9.89926357784296	9.835114023221	9.50247253080371	10.0798078691017	9.8542756805482	10.1083106164409	9.81543034710485	10.1429083531607	9.79688043719563	9.98831654668122	10.0630996762853	10.5682662140297	10.791139996016	10.0278596312854	10.7888667232453	9.84445584561424	10.3339489309022	9.62583510901684	10.8105664027105	10.1518493881654	9.78564306626859	9.74431618828658	10.0571157122231	10.2787875709911	10.533165235079	9.90652030200565	10.0406495045152	10.21627876473	10.1318830102758	10.360306239878	10.099530950522	9.68740925672426	10.2606244961836	10.6236120202068	9.85385897725091	9.57346157494144	10.7550390471217	9.52942677370912	10.1537072392695	10.4804111277183	9.60396382810505	10.5894613176645	9.5721021173191	10.1799587558457	9.53245728289647	9.6491079317041	9.84972300329379	9.65763685357987	9.72308929408164	10.7748779880125	10.5191294288197	10.255598980739	10.0792115609874	9.89475007234664	9.68766814661243	9.97334109901358	10.3378662538355	9.4629521523014	9.88064778316401	10.0568039966527	9.660544319789	10.2433519764271	10.9722283637247
